id_produit,titre,slug,reference,description,description_courte,prix,prix_promo,promo_debut,promo_fin,stock,stock_alerte,statut,marque,modele,poids,specifications,garantie,est_en_vedette,est_nouveau,vues,note_moyenne,nombre_avis,id_categorie,id_pays,id_utilisateur,date_creation,created_at,updated_at,deleted_at,en_promo,uuid,segment
116,Pare-feu applicatif et BDD Oracle Database Firewall,pare-feu-applicatif-et-bdd-oracle-database-firewall-47-3,CAT-47-03,Produit de demonstration pour la sous-categorie Pare-feu applicatif et BDD.,Pare-feu applicatif et BDD - modele Oracle Database Firewall,1462695.00,,,,23,3,disponible,MikroTik,Oracle Database Firewall,2.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Securite informatique et base de donnees"",""subcategory"":""Pare-feu applicatif et BDD"",""series"":""Oracle Database Firewall""},""tags"":[""demo"",""catalogue"",""pare-feu-applicatif-et-bdd""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,114,0.00,0,47,1,1,2026-04-07 16:34:34,,,,f,5d278c3b-ffb6-4664-9737-40aa000b9814,general
117,Onduleur APC Smart-UPS SMT2200IC,onduleur-apc-smart-ups-smt2200ic-49-1,CAT-49-01,Produit de demonstration pour la sous-categorie Onduleur.,Onduleur - modele APC Smart-UPS SMT2200IC,3007340.00,,,,30,3,disponible,Dell,APC Smart-UPS SMT2200IC,23.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Onduleur"",""series"":""APC Smart-UPS SMT2200IC""},""tags"":[""demo"",""catalogue"",""onduleur""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,51,0.00,0,49,1,1,2026-04-07 16:34:34,,,,f,84ec0d57-bc56-48d7-bf2e-667ce3abb094,general
118,Onduleur Eaton 9E 3000i,onduleur-eaton-9e-3000i-49-2,CAT-49-02,Produit de demonstration pour la sous-categorie Onduleur.,Onduleur - modele Eaton 9E 3000i,927678.00,,,,7,3,disponible,ISD,Eaton 9E 3000i,13.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Onduleur"",""series"":""Eaton 9E 3000i""},""tags"":[""demo"",""catalogue"",""onduleur""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,93,0.00,0,49,1,1,2026-04-07 16:34:34,,,,f,96c46047-091c-47dd-b742-837f5b81d5fc,general
119,Onduleur Vertiv Liebert GXT5-3000IRT2UXL,onduleur-vertiv-liebert-gxt5-3000irt2uxl-49-3,CAT-49-03,Produit de demonstration pour la sous-categorie Onduleur.,Onduleur - modele Vertiv Liebert GXT5-3000IRT2UXL,1327143.00,,,,5,3,disponible,Cisco,Vertiv Liebert GXT5-3000IRT2UXL,16.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Onduleur"",""series"":""Vertiv Liebert GXT5-3000IRT2UXL""},""tags"":[""demo"",""catalogue"",""onduleur""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,37,0.00,0,49,1,1,2026-04-07 16:34:34,,,,f,dc1dca1c-a266-47ec-803e-f93dbb620726,general
120,Groupe electrique Cummins C33D5,groupe-electrique-cummins-c33d5-50-1,CAT-50-01,Produit de demonstration pour la sous-categorie Groupe electrique.,Groupe electrique - modele Cummins C33D5,957578.00,,,,14,3,disponible,Cisco,Cummins C33D5,13.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Groupe electrique"",""series"":""Cummins C33D5""},""tags"":[""demo"",""catalogue"",""groupe-electrique""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,108,0.00,0,50,1,1,2026-04-07 16:34:34,,,,f,c211a4d9-36f1-4bb8-a5e1-e67b4ab58995,general
121,Groupe electrique FG Wilson P33-6,groupe-electrique-fg-wilson-p33-6-50-2,CAT-50-02,Produit de demonstration pour la sous-categorie Groupe electrique.,Groupe electrique - modele FG Wilson P33-6,384948.00,,,,6,3,disponible,MikroTik,FG Wilson P33-6,30.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Groupe electrique"",""series"":""FG Wilson P33-6""},""tags"":[""demo"",""catalogue"",""groupe-electrique""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,17,0.00,0,50,1,1,2026-04-07 16:34:34,,,,f,03495134-d282-4692-a45a-c0f52c78e0f2,general
122,Groupe electrique Pramac GSW45P,groupe-electrique-pramac-gsw45p-50-3,CAT-50-03,Produit de demonstration pour la sous-categorie Groupe electrique.,Groupe electrique - modele Pramac GSW45P,3082962.00,,,,12,3,disponible,MikroTik,Pramac GSW45P,27.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Groupe electrique"",""series"":""Pramac GSW45P""},""tags"":[""demo"",""catalogue"",""groupe-electrique""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,63,0.00,0,50,1,1,2026-04-07 16:34:34,,,,f,97ca5cf8-8c2d-4083-a473-9478aa5b7905,general
123,Panneau solaire LONGi LR5-72HPH-550M,panneau-solaire-longi-lr5-72hph-550m-51-1,CAT-51-01,Produit de demonstration pour la sous-categorie Panneau solaire.,Panneau solaire - modele LONGi LR5-72HPH-550M,503656.00,,,,12,3,disponible,Dell,LONGi LR5-72HPH-550M,21.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Panneau solaire"",""series"":""LONGi LR5-72HPH-550M""},""tags"":[""demo"",""catalogue"",""panneau-solaire""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,31,0.00,0,51,1,1,2026-04-07 16:34:34,,,,f,7f193558-fedd-4790-b189-bb90806999ee,general
124,Panneau solaire Jinko Tiger Neo 565W,panneau-solaire-jinko-tiger-neo-565w-51-2,CAT-51-02,Produit de demonstration pour la sous-categorie Panneau solaire.,Panneau solaire - modele Jinko Tiger Neo 565W,1338703.00,,,,27,3,disponible,ISD,Jinko Tiger Neo 565W,22.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Panneau solaire"",""series"":""Jinko Tiger Neo 565W""},""tags"":[""demo"",""catalogue"",""panneau-solaire""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,37,0.00,0,51,1,1,2026-04-07 16:34:34,,,,f,d834f985-e951-4060-91f8-82bcfbc9bf5c,general
125,Panneau solaire Trina Vertex S 430W,panneau-solaire-trina-vertex-s-430w-51-3,CAT-51-03,Produit de demonstration pour la sous-categorie Panneau solaire.,Panneau solaire - modele Trina Vertex S 430W,1121413.00,,,,15,3,disponible,DJI,Trina Vertex S 430W,21.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Panneau solaire"",""series"":""Trina Vertex S 430W""},""tags"":[""demo"",""catalogue"",""panneau-solaire""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,18,0.00,0,51,1,1,2026-04-07 16:34:34,,,,f,b5ba1384-4592-4b3f-aaf0-a65bb03b7efc,general
126,Regulateur / convertisseur Victron SmartSolar MPPT 250/100,regulateur-convertisseur-victron-smartsolar-mppt-250100-52-1,CAT-52-01,Produit de demonstration pour la sous-categorie Regulateur / convertisseur.,Regulateur / convertisseur - modele Victron SmartSolar MPPT 250/100,1211511.00,,,,12,3,disponible,ISD,Victron SmartSolar MPPT 250/100,22.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Regulateur \/ convertisseur"",""series"":""Victron SmartSolar MPPT 250\/100""},""tags"":[""demo"",""catalogue"",""regulateur-convertisseur""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,2,0.00,0,52,1,1,2026-04-07 16:34:34,,,,f,b0d952bb-39be-4fde-9472-4456948efad4,general
127,Regulateur / convertisseur Schneider Conext MPPT 80 600,regulateur-convertisseur-schneider-conext-mppt-80-600-52-2,CAT-52-02,Produit de demonstration pour la sous-categorie Regulateur / convertisseur.,Regulateur / convertisseur - modele Schneider Conext MPPT 80 600,2864426.00,,,,4,3,disponible,Dell,Schneider Conext MPPT 80 600,16.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Regulateur \/ convertisseur"",""series"":""Schneider Conext MPPT 80 600""},""tags"":[""demo"",""catalogue"",""regulateur-convertisseur""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,48,0.00,0,52,1,1,2026-04-07 16:34:34,,,,f,bf25f5ca-d302-49ec-a4cd-a8ef7278fde8,general
128,Regulateur / convertisseur Huawei SUN2000-10KTL-M1,regulateur-convertisseur-huawei-sun2000-10ktl-m1-52-3,CAT-52-03,Produit de demonstration pour la sous-categorie Regulateur / convertisseur.,Regulateur / convertisseur - modele Huawei SUN2000-10KTL-M1,1326056.00,,,,26,3,disponible,Cisco,Huawei SUN2000-10KTL-M1,4.00,"{""taxonomy"":{""domain"":""Catalogue Produits Techniques"",""category"":""Energie"",""subcategory"":""Regulateur \/ convertisseur"",""series"":""Huawei SUN2000-10KTL-M1""},""tags"":[""demo"",""catalogue"",""regulateur-convertisseur""],""features"":[""Livraison et installation"",""Configuration selon votre environnement"",""Support de demarrage""]}",1 an,f,t,20,0.00,0,52,1,1,2026-04-07 16:34:34,,,,f,3150a413-0ebb-4a6d-9bf6-6cd3efd774df,general
606,GV-GEBF4802,geovision-gv-gebf4802,GV-GEBF4802,"AI Deep-Learning IP Camera GV‐GEBF4802 is a 4 MP outdoor eyeball dome IP camera, equipped with a smart warm LED for full color surveillance during nighttime. The camera supports H.265 video codec to achieve a better compression ratio while maintaining high-quality pictures at reduced network bandwidth. GV‐GEBF4802 adheres to IP67 and IK10 standards and can be powered through PoE. Empowered by deep learning algorithms, AI technology distinguishes humans and vehicles from other moving objects. Integrated with GeoVision Video Management Software (GV-VMS), it supports AI perimeter protection, real-time alert, playback, and more.",4MP H.265 Super Low Lux WDR Pro Full Color Warm LED IR Eyeball Dome IP Camera,0.00,,,,999,5,actif,GeoVision,GV-GEBF4802,,"{""overview"":""AI Deep-Learning IP Camera GV\u2010GEBF4802 is a 4 MP outdoor eyeball dome IP camera, equipped with a smart warm LED for full color surveillance during nighttime. The camera supports H.265 video codec to achieve a better compression ratio while maintaining high-quality pictures at reduced network bandwidth. GV\u2010GEBF4802 adheres to IP67 and IK10 standards and can be powered through PoE. Empowered by deep learning algorithms, AI technology distinguishes humans and vehicles from other moving objects. Integrated with GeoVision Video Management Software (GV-VMS), it supports AI perimeter protection, real-time alert, playback, and more."",""tags"":[""4MP"",""Fixed"",""AI"",""Full Color"",""Super Low Lux"",""WDR Pro"",""3 Axis"",""IP67"",""IK10""],""features"":[""AI deep learning: AI Perimeter Protection & Classification (Human, Vehicle)"",""1\/3\"" progressive scan CMOS sensor"",""Triple streams from H.265, H.264 and MJPEG"",""Min. illumination at 0.005 lux"",""Up to 30 fps at 2560 x 1440"",""Intelligent IR"",""Smart Warm LED distance up to 30 m (100 ft)"",""Wide Dynamic Range Pro (WDR Pro)"",""IR distance up to 30 m (100 ft)"",""Ingress protection (IP67)"",""Vandal resistance (IK10 for metal casing)"",""3-axis mechanism (pan \/ tilt \/ rotate)"",""DC 12V \/ PoE (IEEE 802.3af)"",""Built-in microSD card slot (SD \/ SDHC \/ SDXC) for local storage"",""Built-in microphone"",""3D noise reduction"",""AI analytics (Line Crossing, Region Intrusion)"",""Smart lighting switch between IR LED (for motion detection) and Warm LED (for people, vehicle and motorcycle detection)"",""Motion detection"",""Text overlay"",""Privacy mask"",""ONVIF (Profile G, S, T, M) conformant"",""21 languages supported""],""platforms"":[],""use_cases"":[],""detail_notes"":[""AI Deep-Learning IP Camera GV\u2010GEBF4802 is a 4 MP outdoor eyeball dome IP camera, equipped with a smart warm LED for full color surveillance during nighttime. The camera supports H.265 video codec to achieve a better compression ratio while maintaining high-quality pictures at reduced network bandwidth. GV\u2010GEBF4802 adheres to IP67 and IK10 standards and can be powered through PoE. Empowered by deep learning algorithms, AI technology distinguishes humans and vehicles from other moving objects. Integrated with GeoVision Video Management Software (GV-VMS), it supports AI perimeter protection, real-time alert, playback, and more."",""4MP H.265 Super Low Lux WDR Pro Full Color Warm LED IR Eyeball Dome IP Camera""],""source_url"":""https:\/\/www.geovision.com.tw\/us\/product\/GV-GEBF4802"",""technical_specs"":[{""label"":""Model"",""value"":""GV-GEBF4802-2F""},{""label"":""Iris"",""value"":""Fixed""},{""label"":""Focal Length (mm)"",""value"":""2.8mm""},{""label"":""Horizontal FOV"",""value"":""94\u00b0""},{""label"":""Maximum Aperture"",""value"":""F\/1.6""},{""label"":""Image Format"",""value"":""1\/3\""""}],""taxonomy"":{""family"":""Cam\u00e9ras"",""category"":""Eyeball"",""subcategory"":""Eyeball"",""series"":""GV-GEBF4802""}}",Garantie constructeur,t,t,0,0.00,0,264,1,1,2026-03-24 10:57:41,2026-03-24 10:57:41,2026-03-24 10:57:41,,f,fe1e2f9c-9e3e-47dd-84a2-544f487da4e0,geovision
761,GV-GVS2100,geovision-gv-gvs2100,GV-GVS2100,"AI-Capable HD Video Encoder GV-GVS2100 is a powerful H.265 Video Server with compact size and supports TVI / AHD / CVI / CVBS analog real-time video. It converts analog signals into high-resolution digitalized images of up to 5 megapixels. It can record videos to the inserted micro SD card, performing as a compact video recorder. Empowered by deep learning algorithms, AI technology distinguishes human and vehicles from other moving objects. Integrated with GeoVision Video Management Software (VMS), it supports AI perimeter protection, real time alert, events playback and more.",1CH H.265 Combo 5MP Video Server,0.00,,,,999,5,actif,GeoVision,GV-GVS2100,,"{""overview"":""AI-Capable HD Video Encoder GV-GVS2100 is a powerful H.265 Video Server with compact size and supports TVI \/ AHD \/ CVI \/ CVBS analog real-time video. It converts analog signals into high-resolution digitalized images of up to 5 megapixels. It can record videos to the inserted micro SD card, performing as a compact video recorder. Empowered by deep learning algorithms, AI technology distinguishes human and vehicles from other moving objects. Integrated with GeoVision Video Management Software (VMS), it supports AI perimeter protection, real time alert, events playback and more."",""tags"":[""Combo"",""AI""],""features"":[""AI deep learning: AI Perimeter Protection & Classification (Human, Vehicle)"",""Triple streams from H.265, H.264 and MJPEG"",""Up to 20 fps at 2592 x 1944"",""Built-in micro SD card slot (SD \/ SDHC \/ SDXC \/ UHS-I, Class 10) for local storage"",""Two-way audio capable"",""8 sensor inputs and 4 alarm outputs"",""DC 12V \/ PoE (IEEE 802.3af)"",""TVI \/ AHD \/ CVI \/ CVBS"",""Motion detection"",""AI analytics (Object Abandoned \/ Missing, Line Crossing, Region Entrance, Region Exiting, Region Intrusion, Target Counting, Face Detection, Heat Map)"",""Privacy mask"",""Text overlay"",""IP address filtering"",""Tampering alarm"",""Support UTC (Up-The-Coax) control"",""12 languages supported"",""ONVIF (Profile G, S, T) conformant""],""platforms"":[],""use_cases"":[],""detail_notes"":[""AI-Capable HD Video Encoder GV-GVS2100 is a powerful H.265 Video Server with compact size and supports TVI \/ AHD \/ CVI \/ CVBS analog real-time video. It converts analog signals into high-resolution digitalized images of up to 5 megapixels. It can record videos to the inserted micro SD card, performing as a compact video recorder. Empowered by deep learning algorithms, AI technology distinguishes human and vehicles from other moving objects. Integrated with GeoVision Video Management Software (VMS), it supports AI perimeter protection, real time alert, events playback and more."",""1CH H.265 Combo 5MP Video Server""],""source_url"":""https:\/\/www.geovision.com.tw\/us\/product\/GV-GVS2100"",""technical_specs"":[],""taxonomy"":{""family"":""Enregistreurs & d\u00e9codage"",""category"":""HD Video Encoder"",""subcategory"":""HD Video Encoder"",""series"":""GV-GVS2100""}}",Garantie constructeur,f,t,0,0.00,0,303,1,1,2026-03-24 10:57:47,2026-03-24 10:57:47,2026-03-24 10:57:47,,f,0a3c7c4f-405a-478c-af28-4d4328eba719,geovision
616,GV-GDRN4800,geovision-gv-gdrn4800,GV-GDRN4800,"AI Deep-Learning IP Camera GV-GDRN4800 is a mini fixed rugged IP dome camera equipped with AI-ISP technology and smart white LEDs for full color surveillance, even in challenging lighting conditions. The camera combines H.265 compression, PoE support, and rugged IP67/IK10 protection for reliable operation in demanding environments. Empowered by deep learning algorithms, its AI technology distinguishes humans and vehicles from other moving objects. When integrated with GeoVision Video Management Software (VMS), it supports AI perimeter protection, real-time alert, event playback, and more. The AI-ISP (Artificial Intelligence Image Signal Processor) enhances image quality in low-light scenes by delivering more detail, reducing noise, and minimizing smearing issues. Optimized for environments with at least minimal ambient light—such as moonlit outdoor areas—the camera delivers superior results in outdoor installations.",4MP H.265 Full Color AI-ISP White LED WDR Pro Mini Fixed Rugged IP Dome,0.00,,,,999,5,actif,GeoVision,GV-GDRN4800,,"{""overview"":""AI Deep-Learning IP Camera GV-GDRN4800 is a mini fixed rugged IP dome camera equipped with AI-ISP technology and smart white LEDs for full color surveillance, even in challenging lighting conditions. The camera combines H.265 compression, PoE support, and rugged IP67\/IK10 protection for reliable operation in demanding environments. Empowered by deep learning algorithms, its AI technology distinguishes humans and vehicles from other moving objects. When integrated with GeoVision Video Management Software (VMS), it supports AI perimeter protection, real-time alert, event playback, and more. The AI-ISP (Artificial Intelligence Image Signal Processor) enhances image quality in low-light scenes by delivering more detail, reducing noise, and minimizing smearing issues. Optimized for environments with at least minimal ambient light\u2014such as moonlit outdoor areas\u2014the camera delivers superior results in outdoor installations."",""tags"":[""4MP"",""Fixed"",""AI"",""AI-ISP"",""Full Color"",""WDR Pro"",""3 Axis"",""IP67"",""IK10""],""features"":[""AI deep learning: AI Perimeter Protection & Classification (Human, Vehicle)"",""1\/1.79\"" progressive scan CMOS sensor"",""Triple streams from H.265, H.264 or MJPEG"",""Min. illumination at 0.0001 lux"",""Up to 30 fps at 2688 x 1520"",""AI-ISP for superior noise reduction and vivid color images, day and night"",""Smart white LED distance up to 20 m (65 ft)"",""Wide Dynamic Range Pro (WDR Pro)"",""Ingress protection (IP67)"",""Vandal resistance (IK10 for metal casing)"",""Built-in microphone"",""Built-in microSD card slot (SD \/ SDHC \/ SDXC) for local storage"",""3-axis mechanism (pan \/ tilt \/ rotate)"",""DC 12V \/ PoE (IEEE 802.3af)"",""Defog"",""3D noise reduction"",""Smart settings (Line Crossing, Region Entrance, Region Exiting, Target Counting, Region Intrusion, Face Detection)"",""Motion detection"",""Text overlay"",""Privacy mask"",""20 languages supported"",""ONVIF (Profile G, S, T, M) conformant""],""platforms"":[],""use_cases"":[],""detail_notes"":[""AI Deep-Learning IP Camera GV-GDRN4800 is a mini fixed rugged IP dome camera equipped with AI-ISP technology and smart white LEDs for full color surveillance, even in challenging lighting conditions. The camera combines H.265 compression, PoE support, and rugged IP67\/IK10 protection for reliable operation in demanding environments. Empowered by deep learning algorithms, its AI technology distinguishes humans and vehicles from other moving objects. When integrated with GeoVision Video Management Software (VMS), it supports AI perimeter protection, real-time alert, event playback, and more. The AI-ISP (Artificial Intelligence Image Signal Processor) enhances image quality in low-light scenes by delivering more detail, reducing noise, and minimizing smearing issues. Optimized for environments with at least minimal ambient light\u2014such as moonlit outdoor areas\u2014the camera delivers superior results in outdoor installations."",""4MP H.265 Full Color AI-ISP White LED WDR Pro Mini Fixed Rugged IP Dome""],""source_url"":""https:\/\/www.geovision.com.tw\/us\/product\/GV-GDRN4800"",""technical_specs"":[{""label"":""Model"",""value"":""GV-GDRN4800""},{""label"":""Iris"",""value"":""Fixed""},{""label"":""Focal Length (mm)"",""value"":""2.8mm""},{""label"":""Horizontal FOV"",""value"":""112\u00b0""},{""label"":""Maximum Aperture"",""value"":""F\/1.0""},{""label"":""Image Format"",""value"":""1\/1.79\""""}],""taxonomy"":{""family"":""Cam\u00e9ras"",""category"":""Dome"",""subcategory"":""Dome"",""series"":""GV-GDRN4800""}}",Garantie constructeur,t,t,2,0.00,0,265,1,1,2026-03-24 10:57:41,2026-03-24 10:57:41,2026-03-24 12:37:34,,f,3574e6e0-a9e6-4318-8cc9-077e85713cd8,geovision
