id_image,url,path,alt,imageable_type,imageable_id,created_at,updated_at,deleted_at
1168,https://www.geovision.com.tw/_upload/images/GV-EBDP5800_180.png,https://www.geovision.com.tw/_upload/images/GV-EBDP5800_180.png,GV-EBDP5800 - visuel 2,PRODUIT,651,2026-03-24 10:57:42,2026-03-24 10:57:42,
1169,https://www.geovision.com.tw/_upload/images/GV-TBLP8800.png,https://www.geovision.com.tw/_upload/images/GV-TBLP8800.png,GV-TBLP8800 - visuel 1,PRODUIT,652,2026-03-24 10:57:42,2026-03-24 10:57:42,
1170,https://www.geovision.com.tw/_upload/images/GV-TBLP8800_180.png,https://www.geovision.com.tw/_upload/images/GV-TBLP8800_180.png,GV-TBLP8800 - visuel 2,PRODUIT,652,2026-03-24 10:57:42,2026-03-24 10:57:42,
1171,https://www.geovision.com.tw/_upload/images/GV-TBLP5800.png,https://www.geovision.com.tw/_upload/images/GV-TBLP5800.png,GV-TBLP5800 - visuel 1,PRODUIT,653,2026-03-24 10:57:42,2026-03-24 10:57:42,
1172,https://www.geovision.com.tw/_upload/images/GV-TBLP5800_180.png,https://www.geovision.com.tw/_upload/images/GV-TBLP5800_180.png,GV-TBLP5800 - visuel 2,PRODUIT,653,2026-03-24 10:57:42,2026-03-24 10:57:42,
1173,https://www.geovision.com.tw/_upload/images/GV-TMEB5800.png,https://www.geovision.com.tw/_upload/images/GV-TMEB5800.png,GV-TMEB5800 - visuel 1,PRODUIT,654,2026-03-24 10:57:42,2026-03-24 10:57:42,
1174,https://www.geovision.com.tw/_upload/images/GV-TMEB5800_180.png,https://www.geovision.com.tw/_upload/images/GV-TMEB5800_180.png,GV-TMEB5800 - visuel 2,PRODUIT,654,2026-03-24 10:57:42,2026-03-24 10:57:42,
1175,https://www.geovision.com.tw/_upload/images/GV-PTZ5810-IR.png,https://www.geovision.com.tw/_upload/images/GV-PTZ5810-IR.png,GV-PTZ5810-IR - visuel 1,PRODUIT,655,2026-03-24 10:57:42,2026-03-24 10:57:42,
1176,https://www.geovision.com.tw/_upload/images/GV-PTZ5810-IR_180.png,https://www.geovision.com.tw/_upload/images/GV-PTZ5810-IR_180.png,GV-PTZ5810-IR - visuel 2,PRODUIT,655,2026-03-24 10:57:42,2026-03-24 10:57:42,
1177,https://www.geovision.com.tw/_upload/images/GV-GPTZ4810.png,https://www.geovision.com.tw/_upload/images/GV-GPTZ4810.png,GV-GPTZ4810 - visuel 1,PRODUIT,656,2026-03-24 10:57:42,2026-03-24 10:57:42,
1178,https://www.geovision.com.tw/_upload/images/GV-GPTZ4810_180.png,https://www.geovision.com.tw/_upload/images/GV-GPTZ4810_180.png,GV-GPTZ4810 - visuel 2,PRODUIT,656,2026-03-24 10:57:42,2026-03-24 10:57:42,
1179,https://www.geovision.com.tw/_upload/images/GV-SD4834-IR.png,https://www.geovision.com.tw/_upload/images/GV-SD4834-IR.png,GV-SD4834-IR - visuel 1,PRODUIT,657,2026-03-24 10:57:42,2026-03-24 10:57:42,
1180,https://www.geovision.com.tw/_upload/images/GV-SD4834-IR_180.png,https://www.geovision.com.tw/_upload/images/GV-SD4834-IR_180.png,GV-SD4834-IR - visuel 2,PRODUIT,657,2026-03-24 10:57:42,2026-03-24 10:57:42,
1181,https://www.geovision.com.tw/_upload/images/GV-SD4825-IR.png,https://www.geovision.com.tw/_upload/images/GV-SD4825-IR.png,GV-SD4825-IR - visuel 1,PRODUIT,658,2026-03-24 10:57:42,2026-03-24 10:57:42,
1182,https://www.geovision.com.tw/_upload/images/GV-SD4825-IR_180.png,https://www.geovision.com.tw/_upload/images/GV-SD4825-IR_180.png,GV-SD4825-IR - visuel 2,PRODUIT,658,2026-03-24 10:57:42,2026-03-24 10:57:42,
1183,https://www.geovision.com.tw/_upload/images/GV-QSD5730-Indoor.png,https://www.geovision.com.tw/_upload/images/GV-QSD5730-Indoor.png,GV-QSD5730-Indoor - visuel 1,PRODUIT,659,2026-03-24 10:57:42,2026-03-24 10:57:42,
1184,https://www.geovision.com.tw/_upload/images/GV-QSD5730-Indoor_180.png,https://www.geovision.com.tw/_upload/images/GV-QSD5730-Indoor_180.png,GV-QSD5730-Indoor - visuel 2,PRODUIT,659,2026-03-24 10:57:42,2026-03-24 10:57:42,
1185,https://www.geovision.com.tw/_upload/images/GV-3D%20People%20Counter%20V3.png,https://www.geovision.com.tw/_upload/images/GV-3D%20People%20Counter%20V3.png,GV-3D People Counter V3 - visuel 1,PRODUIT,660,2026-03-24 10:57:43,2026-03-24 10:57:43,
1186,https://www.geovision.com.tw/_upload/images/GV-3DPeopleCounterV3_180.png,https://www.geovision.com.tw/_upload/images/GV-3DPeopleCounterV3_180.png,GV-3D People Counter V3 - visuel 2,PRODUIT,660,2026-03-24 10:57:43,2026-03-24 10:57:43,
1187,https://www.geovision.com.tw/_upload/images/GV-Cloud%20Bridge%20Pro.png,https://www.geovision.com.tw/_upload/images/GV-Cloud%20Bridge%20Pro.png,GV-Cloud Bridge Pro - visuel 1,PRODUIT,661,2026-03-24 10:57:43,2026-03-24 10:57:43,
1188,https://www.geovision.com.tw/_upload/images/GV-Cloud Bridge Pro_180.png,https://www.geovision.com.tw/_upload/images/GV-Cloud Bridge Pro_180.png,GV-Cloud Bridge Pro - visuel 2,PRODUIT,661,2026-03-24 10:57:43,2026-03-24 10:57:43,
1189,https://www.geovision.com.tw/_upload/images/GV-Cloud Bridge.png,https://www.geovision.com.tw/_upload/images/GV-Cloud Bridge.png,GV-Cloud Bridge - visuel 1,PRODUIT,662,2026-03-24 10:57:43,2026-03-24 10:57:43,
1190,https://www.geovision.com.tw/_upload/images/GV-Cloud Bridge_180.png,https://www.geovision.com.tw/_upload/images/GV-Cloud Bridge_180.png,GV-Cloud Bridge - visuel 2,PRODUIT,662,2026-03-24 10:57:43,2026-03-24 10:57:43,
1191,https://www.geovision.com.tw/_upload/images/GV-WiFi Adaptor V2.png,https://www.geovision.com.tw/_upload/images/GV-WiFi Adaptor V2.png,GV-WiFi Adaptor V2 - visuel 1,PRODUIT,663,2026-03-24 10:57:43,2026-03-24 10:57:43,
1192,https://www.geovision.com.tw/_upload/images/WiFi USB-1612021541440.png,https://www.geovision.com.tw/_upload/images/WiFi USB-1612021541440.png,GV-WiFi Adaptor V2 - visuel 2,PRODUIT,663,2026-03-24 10:57:43,2026-03-24 10:57:43,
1193,https://www.geovision.com.tw/_upload/images/GV-Joystick%20V3.png,https://www.geovision.com.tw/_upload/images/GV-Joystick%20V3.png,GV-Joystick V3 - visuel 1,PRODUIT,664,2026-03-24 10:57:43,2026-03-24 10:57:43,
1194,https://www.geovision.com.tw/_upload/images/GV-Joystick V3_180.png,https://www.geovision.com.tw/_upload/images/GV-Joystick V3_180.png,GV-Joystick V3 - visuel 2,PRODUIT,664,2026-03-24 10:57:43,2026-03-24 10:57:43,
1195,https://www.geovision.com.tw/_upload/images/GV-Joystick%20V2.png,https://www.geovision.com.tw/_upload/images/GV-Joystick%20V2.png,GV-Joystick V2 - visuel 1,PRODUIT,665,2026-03-24 10:57:43,2026-03-24 10:57:43,
1196,https://www.geovision.com.tw/_upload/images/GV-JoystickV2-1612021748050.png,https://www.geovision.com.tw/_upload/images/GV-JoystickV2-1612021748050.png,GV-Joystick V2 - visuel 2,PRODUIT,665,2026-03-24 10:57:43,2026-03-24 10:57:43,
1197,https://www.geovision.com.tw/_upload/images/GV-GPH2800.png,https://www.geovision.com.tw/_upload/images/GV-GPH2800.png,GV-GPH2800 - visuel 1,PRODUIT,666,2026-03-24 10:57:43,2026-03-24 10:57:43,
1198,https://www.geovision.com.tw/_upload/images/GV-GPH2800_180.png,https://www.geovision.com.tw/_upload/images/GV-GPH2800_180.png,GV-GPH2800 - visuel 2,PRODUIT,666,2026-03-24 10:57:43,2026-03-24 10:57:43,
1199,https://www.geovision.com.tw/_upload/images/ASM-AC-01.png,https://www.geovision.com.tw/_upload/images/ASM-AC-01.png,GV-ASManager (Access Control) - visuel 1,PRODUIT,667,2026-03-24 10:57:43,2026-03-24 10:57:43,
1200,https://www.geovision.com.tw/_upload/images/GV-ASManager-1612141122420.png,https://www.geovision.com.tw/_upload/images/GV-ASManager-1612141122420.png,GV-ASManager (Access Control) - visuel 2,PRODUIT,667,2026-03-24 10:57:43,2026-03-24 10:57:43,
1201,https://www.geovision.com.tw/_upload/images/GV-Cloud Access Control.png,https://www.geovision.com.tw/_upload/images/GV-Cloud Access Control.png,GV-Cloud Access Control - visuel 1,PRODUIT,668,2026-03-24 10:57:43,2026-03-24 10:57:43,
1202,https://www.geovision.com.tw/_upload/images/GV-ASManager-1612141122420.png,https://www.geovision.com.tw/_upload/images/GV-ASManager-1612141122420.png,GV-Cloud Access Control - visuel 2,PRODUIT,668,2026-03-24 10:57:43,2026-03-24 10:57:43,
1203,https://www.geovision.com.tw/_upload/images/GV-AS1620.png,https://www.geovision.com.tw/_upload/images/GV-AS1620.png,GV-AS1620 - visuel 1,PRODUIT,669,2026-03-24 10:57:43,2026-03-24 10:57:43,
1204,https://www.geovision.com.tw/_upload/images/GV-AS1620_180.png,https://www.geovision.com.tw/_upload/images/GV-AS1620_180.png,GV-AS1620 - visuel 2,PRODUIT,669,2026-03-24 10:57:43,2026-03-24 10:57:43,
1205,https://www.geovision.com.tw/_upload/images/GV-AS2120%20IP%20Control%20Panel.png,https://www.geovision.com.tw/_upload/images/GV-AS2120%20IP%20Control%20Panel.png,GV-AS2120 IP Control Panel - visuel 1,PRODUIT,670,2026-03-24 10:57:43,2026-03-24 10:57:43,
1206,https://www.geovision.com.tw/_upload/images/GV-AS2120-1611301432230.png,https://www.geovision.com.tw/_upload/images/GV-AS2120-1611301432230.png,GV-AS2120 IP Control Panel - visuel 2,PRODUIT,670,2026-03-24 10:57:43,2026-03-24 10:57:43,
1207,https://www.geovision.com.tw/_upload/images/GV-EV48%20Elevator%20IP%20Control%20Panel.png,https://www.geovision.com.tw/_upload/images/GV-EV48%20Elevator%20IP%20Control%20Panel.png,GV-EV48 Elevator IP Control Panel - visuel 1,PRODUIT,671,2026-03-24 10:57:43,2026-03-24 10:57:43,
1208,https://www.geovision.com.tw/_upload/images/GV-EV48-1611301501310.png,https://www.geovision.com.tw/_upload/images/GV-EV48-1611301501310.png,GV-EV48 Elevator IP Control Panel - visuel 2,PRODUIT,671,2026-03-24 10:57:43,2026-03-24 10:57:43,
1209,https://www.geovision.com.tw/_upload/images/GV-AS4111%20Kit.png,https://www.geovision.com.tw/_upload/images/GV-AS4111%20Kit.png,GV-AS4111 Kit - visuel 1,PRODUIT,672,2026-03-24 10:57:43,2026-03-24 10:57:43,
1210,https://www.geovision.com.tw/_upload/images/GV-AS4111kit-1611301618570.png,https://www.geovision.com.tw/_upload/images/GV-AS4111kit-1611301618570.png,GV-AS4111 Kit - visuel 2,PRODUIT,672,2026-03-24 10:57:43,2026-03-24 10:57:43,
1211,https://www.geovision.com.tw/_upload/images/GV-AS8111%20Kit.png,https://www.geovision.com.tw/_upload/images/GV-AS8111%20Kit.png,GV-AS8111 Kit - visuel 1,PRODUIT,673,2026-03-24 10:57:43,2026-03-24 10:57:43,
1212,https://www.geovision.com.tw/_upload/images/GV-AS4111kit-1611301556070.png,https://www.geovision.com.tw/_upload/images/GV-AS4111kit-1611301556070.png,GV-AS8111 Kit - visuel 2,PRODUIT,673,2026-03-24 10:57:43,2026-03-24 10:57:43,
1213,https://www.geovision.com.tw/_upload/images/GV-IA1330.png,https://www.geovision.com.tw/_upload/images/GV-IA1330.png,GV-IA1330 - visuel 1,PRODUIT,674,2026-03-24 10:57:43,2026-03-24 10:57:43,
1214,https://www.geovision.com.tw/_upload/images/GV-IA1330_180.png,https://www.geovision.com.tw/_upload/images/GV-IA1330_180.png,GV-IA1330 - visuel 2,PRODUIT,674,2026-03-24 10:57:43,2026-03-24 10:57:43,
1215,https://www.geovision.com.tw/_upload/images/GV-CS1320.png,https://www.geovision.com.tw/_upload/images/GV-CS1320.png,GV-CS1320 - visuel 1,PRODUIT,675,2026-03-24 10:57:43,2026-03-24 10:57:43,
1216,https://www.geovision.com.tw/_upload/images/GV-CS1320-1611301731260.png,https://www.geovision.com.tw/_upload/images/GV-CS1320-1611301731260.png,GV-CS1320 - visuel 2,PRODUIT,675,2026-03-24 10:57:43,2026-03-24 10:57:43,
1217,https://www.geovision.com.tw/_upload/images/GV-GF1922%20V2.png,https://www.geovision.com.tw/_upload/images/GV-GF1922%20V2.png,GV-GF1922 V2 - visuel 1,PRODUIT,676,2026-03-24 10:57:43,2026-03-24 10:57:43,
1218,https://www.geovision.com.tw/_upload/images/GV-GF1922V2_180.png,https://www.geovision.com.tw/_upload/images/GV-GF1922V2_180.png,GV-GF1922 V2 - visuel 2,PRODUIT,676,2026-03-24 10:57:43,2026-03-24 10:57:43,
1219,https://www.geovision.com.tw/_upload/images/GV-Mini%20FR.png,https://www.geovision.com.tw/_upload/images/GV-Mini%20FR.png,GV-Mini FR - visuel 1,PRODUIT,677,2026-03-24 10:57:43,2026-03-24 10:57:43,
1220,https://www.geovision.com.tw/_upload/images/GV-Mini FR_180.png,https://www.geovision.com.tw/_upload/images/GV-Mini FR_180.png,GV-Mini FR - visuel 2,PRODUIT,677,2026-03-24 10:57:43,2026-03-24 10:57:43,
1221,https://www.geovision.com.tw/_upload/images/GV-SRK1356.png,https://www.geovision.com.tw/_upload/images/GV-SRK1356.png,GV-SRK1356 - visuel 1,PRODUIT,678,2026-03-24 10:57:43,2026-03-24 10:57:43,
1222,https://www.geovision.com.tw/_upload/images/GV-SRK1356_180.png,https://www.geovision.com.tw/_upload/images/GV-SRK1356_180.png,GV-SRK1356 - visuel 2,PRODUIT,678,2026-03-24 10:57:43,2026-03-24 10:57:43,
1223,https://www.geovision.com.tw/_upload/images/GV-SR1352.png,https://www.geovision.com.tw/_upload/images/GV-SR1352.png,GV-SR1352 - visuel 1,PRODUIT,679,2026-03-24 10:57:43,2026-03-24 10:57:43,
1224,https://www.geovision.com.tw/_upload/images/GV-SR1352_180.png,https://www.geovision.com.tw/_upload/images/GV-SR1352_180.png,GV-SR1352 - visuel 2,PRODUIT,679,2026-03-24 10:57:43,2026-03-24 10:57:43,
1225,https://www.geovision.com.tw/_upload/images/GV-DFK1355.png,https://www.geovision.com.tw/_upload/images/GV-DFK1355.png,GV-DFK1355 - visuel 1,PRODUIT,680,2026-03-24 10:57:43,2026-03-24 10:57:43,
1226,https://www.geovision.com.tw/_upload/images/GV-DFK1355_180.png,https://www.geovision.com.tw/_upload/images/GV-DFK1355_180.png,GV-DFK1355 - visuel 2,PRODUIT,680,2026-03-24 10:57:43,2026-03-24 10:57:43,
1227,https://www.geovision.com.tw/_upload/images/GV-R1354.png,https://www.geovision.com.tw/_upload/images/GV-R1354.png,GV-R1354 - visuel 1,PRODUIT,681,2026-03-24 10:57:43,2026-03-24 10:57:43,
1228,https://www.geovision.com.tw/_upload/images/GV-R1354_180.png,https://www.geovision.com.tw/_upload/images/GV-R1354_180.png,GV-R1354 - visuel 2,PRODUIT,681,2026-03-24 10:57:43,2026-03-24 10:57:43,
1229,https://www.geovision.com.tw/_upload/images/GV-RKR1355.png,https://www.geovision.com.tw/_upload/images/GV-RKR1355.png,GV-RKR1355 - visuel 1,PRODUIT,682,2026-03-24 10:57:43,2026-03-24 10:57:43,
1230,https://www.geovision.com.tw/_upload/images/GV-RKR1355_180.png,https://www.geovision.com.tw/_upload/images/GV-RKR1355_180.png,GV-RKR1355 - visuel 2,PRODUIT,682,2026-03-24 10:57:43,2026-03-24 10:57:43,
1231,https://www.geovision.com.tw/_upload/images/GV-RKV1355.png,https://www.geovision.com.tw/_upload/images/GV-RKV1355.png,GV-RKV1355 - visuel 1,PRODUIT,683,2026-03-24 10:57:43,2026-03-24 10:57:43,
1232,https://www.geovision.com.tw/_upload/images/GV-RKV1355_180.png,https://www.geovision.com.tw/_upload/images/GV-RKV1355_180.png,GV-RKV1355 - visuel 2,PRODUIT,683,2026-03-24 10:57:43,2026-03-24 10:57:43,
1233,https://www.geovision.com.tw/_upload/images/GV-R1355.png,https://www.geovision.com.tw/_upload/images/GV-R1355.png,GV-R1355 - visuel 1,PRODUIT,684,2026-03-24 10:57:43,2026-03-24 10:57:43,
1234,https://www.geovision.com.tw/_upload/images/GV-R1355_180.png,https://www.geovision.com.tw/_upload/images/GV-R1355_180.png,GV-R1355 - visuel 2,PRODUIT,684,2026-03-24 10:57:43,2026-03-24 10:57:43,
1235,https://www.geovision.com.tw/_upload/images/GV-RKD1352_01.png,https://www.geovision.com.tw/_upload/images/GV-RKD1352_01.png,GV‐RKD1352 - visuel 1,PRODUIT,685,2026-03-24 10:57:43,2026-03-24 10:57:43,
1236,https://www.geovision.com.tw/_upload/images/RDK1352-180.png,https://www.geovision.com.tw/_upload/images/RDK1352-180.png,GV‐RKD1352 - visuel 2,PRODUIT,685,2026-03-24 10:57:43,2026-03-24 10:57:43,
1237,https://www.geovision.com.tw/_upload/images/GV-DES1352.png,https://www.geovision.com.tw/_upload/images/GV-DES1352.png,GV-DES1352 - visuel 1,PRODUIT,686,2026-03-24 10:57:44,2026-03-24 10:57:44,
1238,https://www.geovision.com.tw/_upload/images/GV-DES1352_180.png,https://www.geovision.com.tw/_upload/images/GV-DES1352_180.png,GV-DES1352 - visuel 2,PRODUIT,686,2026-03-24 10:57:44,2026-03-24 10:57:44,
1239,https://www.geovision.com.tw/_upload/images/GV-FR%20Panel%20V2.png,https://www.geovision.com.tw/_upload/images/GV-FR%20Panel%20V2.png,GV-FR Panel V2 - visuel 1,PRODUIT,687,2026-03-24 10:57:44,2026-03-24 10:57:44,
1240,https://www.geovision.com.tw/_upload/images/GV-FR Panel V2_180.png,https://www.geovision.com.tw/_upload/images/GV-FR Panel V2_180.png,GV-FR Panel V2 - visuel 2,PRODUIT,687,2026-03-24 10:57:44,2026-03-24 10:57:44,
1241,https://www.geovision.com.tw/_upload/images/GV-QR1352.png,https://www.geovision.com.tw/_upload/images/GV-QR1352.png,GV-QR1352 - visuel 1,PRODUIT,688,2026-03-24 10:57:44,2026-03-24 10:57:44,
1242,https://www.geovision.com.tw/_upload/images/GV-QR1352_180.png,https://www.geovision.com.tw/_upload/images/GV-QR1352_180.png,GV-QR1352 - visuel 2,PRODUIT,688,2026-03-24 10:57:44,2026-03-24 10:57:44,
1243,https://www.geovision.com.tw/_upload/images/GV-CR1320.png,https://www.geovision.com.tw/_upload/images/GV-CR1320.png,GV-CR1320 - visuel 1,PRODUIT,689,2026-03-24 10:57:44,2026-03-24 10:57:44,
1244,https://www.geovision.com.tw/_upload/images/GV-CR1320_180.png,https://www.geovision.com.tw/_upload/images/GV-CR1320_180.png,GV-CR1320 - visuel 2,PRODUIT,689,2026-03-24 10:57:44,2026-03-24 10:57:44,
1245,https://www.geovision.com.tw/_upload/images/GV-R1352.png,https://www.geovision.com.tw/_upload/images/GV-R1352.png,GV-R1352 - visuel 1,PRODUIT,690,2026-03-24 10:57:44,2026-03-24 10:57:44,
1246,https://www.geovision.com.tw/_upload/images/GV-R1352-1612011400530.png,https://www.geovision.com.tw/_upload/images/GV-R1352-1612011400530.png,GV-R1352 - visuel 2,PRODUIT,690,2026-03-24 10:57:44,2026-03-24 10:57:44,
1247,https://www.geovision.com.tw/_upload/images/GV-DFR1352.png,https://www.geovision.com.tw/_upload/images/GV-DFR1352.png,GV-DFR1352 - visuel 1,PRODUIT,691,2026-03-24 10:57:44,2026-03-24 10:57:44,
1248,https://www.geovision.com.tw/_upload/images/GV-DFR1352-1612011342310.png,https://www.geovision.com.tw/_upload/images/GV-DFR1352-1612011342310.png,GV-DFR1352 - visuel 2,PRODUIT,691,2026-03-24 10:57:44,2026-03-24 10:57:44,
1249,https://www.geovision.com.tw/_upload/images/GV-RU9003%20UHF%20RFID.png,https://www.geovision.com.tw/_upload/images/GV-RU9003%20UHF%20RFID.png,GV-RU9003 UHF RFID - visuel 1,PRODUIT,692,2026-03-24 10:57:44,2026-03-24 10:57:44,
1250,https://www.geovision.com.tw/_upload/images/GV-RU9003-1612011502480.png,https://www.geovision.com.tw/_upload/images/GV-RU9003-1612011502480.png,GV-RU9003 UHF RFID - visuel 2,PRODUIT,692,2026-03-24 10:57:44,2026-03-24 10:57:44,
1251,https://www.geovision.com.tw/_upload/images/Reader%20Waterproof%20Cover.png,https://www.geovision.com.tw/_upload/images/Reader%20Waterproof%20Cover.png,Reader Waterproof Cover - visuel 1,PRODUIT,693,2026-03-24 10:57:44,2026-03-24 10:57:44,
1252,https://www.geovision.com.tw/_upload/images/Reader Waterproof Cover_180.png,https://www.geovision.com.tw/_upload/images/Reader Waterproof Cover_180.png,Reader Waterproof Cover - visuel 2,PRODUIT,693,2026-03-24 10:57:44,2026-03-24 10:57:44,
1253,https://www.geovision.com.tw/_upload/images/GV-AS Bridge.png,https://www.geovision.com.tw/_upload/images/GV-AS Bridge.png,GV-AS Bridge - visuel 1,PRODUIT,694,2026-03-24 10:57:44,2026-03-24 10:57:44,
1254,https://www.geovision.com.tw/_upload/images/GV-AS Bridge_180.png,https://www.geovision.com.tw/_upload/images/GV-AS Bridge_180.png,GV-AS Bridge - visuel 2,PRODUIT,694,2026-03-24 10:57:44,2026-03-24 10:57:44,
1255,https://www.geovision.com.tw/_upload/images/GV-FWC.png,https://www.geovision.com.tw/_upload/images/GV-FWC.png,GV-FWC - visuel 1,PRODUIT,695,2026-03-24 10:57:44,2026-03-24 10:57:44,
1256,https://www.geovision.com.tw/_upload/images/GV-FWC_180.png,https://www.geovision.com.tw/_upload/images/GV-FWC_180.png,GV-FWC - visuel 2,PRODUIT,695,2026-03-24 10:57:44,2026-03-24 10:57:44,
1257,https://www.geovision.com.tw/_upload/images/GV-ASIDCard.png,https://www.geovision.com.tw/_upload/images/GV-ASIDCard.png,"GV-Access Card, Key Fob, Tag, Sticker, Mobile Card - visuel 1",PRODUIT,696,2026-03-24 10:57:44,2026-03-24 10:57:44,
1258,https://www.geovision.com.tw/_upload/images/GV-ASIDCard_180.png,https://www.geovision.com.tw/_upload/images/GV-ASIDCard_180.png,"GV-Access Card, Key Fob, Tag, Sticker, Mobile Card - visuel 2",PRODUIT,696,2026-03-24 10:57:44,2026-03-24 10:57:44,
1259,https://www.geovision.com.tw/_upload/images/GV-PCR1251%20Enrollment%20Reader.png,https://www.geovision.com.tw/_upload/images/GV-PCR1251%20Enrollment%20Reader.png,GV-PCR1251 Enrollment Reader - visuel 1,PRODUIT,697,2026-03-24 10:57:44,2026-03-24 10:57:44,
1260,https://www.geovision.com.tw/_upload/images/GV-PCR1251_180.png,https://www.geovision.com.tw/_upload/images/GV-PCR1251_180.png,GV-PCR1251 Enrollment Reader - visuel 2,PRODUIT,697,2026-03-24 10:57:44,2026-03-24 10:57:44,
1261,https://www.geovision.com.tw/_upload/images/GV-PCR1352%20Enrollment%20Reader.png,https://www.geovision.com.tw/_upload/images/GV-PCR1352%20Enrollment%20Reader.png,GV-PCR1352 Enrollment Reader - visuel 1,PRODUIT,698,2026-03-24 10:57:44,2026-03-24 10:57:44,
1262,https://www.geovision.com.tw/_upload/images/GV-PCR1352_180.png,https://www.geovision.com.tw/_upload/images/GV-PCR1352_180.png,GV-PCR1352 Enrollment Reader - visuel 2,PRODUIT,698,2026-03-24 10:57:44,2026-03-24 10:57:44,
1263,https://www.geovision.com.tw/_upload/images/Infrared%20Button.png,https://www.geovision.com.tw/_upload/images/Infrared%20Button.png,Infrared Button - visuel 1,PRODUIT,699,2026-03-24 10:57:44,2026-03-24 10:57:44,
1264,https://www.geovision.com.tw/_upload/images/InfraredButton-1612011638510.png,https://www.geovision.com.tw/_upload/images/InfraredButton-1612011638510.png,Infrared Button - visuel 2,PRODUIT,699,2026-03-24 10:57:44,2026-03-24 10:57:44,
1265,https://www.geovision.com.tw/_upload/images/GV-ML1200%20Electromagnetic%20Lock.png,https://www.geovision.com.tw/_upload/images/GV-ML1200%20Electromagnetic%20Lock.png,GV-ML1200 Electromagnetic Lock - visuel 1,PRODUIT,700,2026-03-24 10:57:44,2026-03-24 10:57:44,
1266,https://www.geovision.com.tw/_upload/images/GV-ML1200-1612011556390.png,https://www.geovision.com.tw/_upload/images/GV-ML1200-1612011556390.png,GV-ML1200 Electromagnetic Lock - visuel 2,PRODUIT,700,2026-03-24 10:57:44,2026-03-24 10:57:44,
1267,https://www.geovision.com.tw/_upload/images/GV-ML600%20Electromagnetic%20Lock.png,https://www.geovision.com.tw/_upload/images/GV-ML600%20Electromagnetic%20Lock.png,GV-ML600 Electromagnetic Lock - visuel 1,PRODUIT,701,2026-03-24 10:57:44,2026-03-24 10:57:44,
1268,https://www.geovision.com.tw/_upload/images/GV-ML600-1612011601480.png,https://www.geovision.com.tw/_upload/images/GV-ML600-1612011601480.png,GV-ML600 Electromagnetic Lock - visuel 2,PRODUIT,701,2026-03-24 10:57:44,2026-03-24 10:57:44,
1269,https://www.geovision.com.tw/_upload/images/GV-EL202B%20Electric%20Bolt.png,https://www.geovision.com.tw/_upload/images/GV-EL202B%20Electric%20Bolt.png,GV-EL202B Electric Bolt - visuel 1,PRODUIT,702,2026-03-24 10:57:44,2026-03-24 10:57:44,
1270,https://www.geovision.com.tw/_upload/images/GV-EL202B-1612011603550.png,https://www.geovision.com.tw/_upload/images/GV-EL202B-1612011603550.png,GV-EL202B Electric Bolt - visuel 2,PRODUIT,702,2026-03-24 10:57:44,2026-03-24 10:57:44,
1271,https://www.geovision.com.tw/_upload/images/GV-EL124S%20Electric%20Strike.png,https://www.geovision.com.tw/_upload/images/GV-EL124S%20Electric%20Strike.png,GV-EL124S Electric Strike - visuel 1,PRODUIT,703,2026-03-24 10:57:44,2026-03-24 10:57:44,
1272,https://www.geovision.com.tw/_upload/images/GV-EL124S-1612011607230.png,https://www.geovision.com.tw/_upload/images/GV-EL124S-1612011607230.png,GV-EL124S Electric Strike - visuel 2,PRODUIT,703,2026-03-24 10:57:44,2026-03-24 10:57:44,
1273,https://www.geovision.com.tw/_upload/images/PB41%20Push%20Button%20Switch.png,https://www.geovision.com.tw/_upload/images/PB41%20Push%20Button%20Switch.png,PB41 Push Button Switch - visuel 1,PRODUIT,704,2026-03-24 10:57:44,2026-03-24 10:57:44,
1274,https://www.geovision.com.tw/_upload/images/PB41-1612011637390.png,https://www.geovision.com.tw/_upload/images/PB41-1612011637390.png,PB41 Push Button Switch - visuel 2,PRODUIT,704,2026-03-24 10:57:44,2026-03-24 10:57:44,
1275,https://www.geovision.com.tw/_upload/images/PB22%20Push%20Button%20Switch.png,https://www.geovision.com.tw/_upload/images/PB22%20Push%20Button%20Switch.png,PB22 Push Button Switch - visuel 1,PRODUIT,705,2026-03-24 10:57:44,2026-03-24 10:57:44,
1276,https://www.geovision.com.tw/_upload/images/PB22-1612011644160.png,https://www.geovision.com.tw/_upload/images/PB22-1612011644160.png,PB22 Push Button Switch - visuel 2,PRODUIT,705,2026-03-24 10:57:44,2026-03-24 10:57:44,
1277,https://www.geovision.com.tw/_upload/images/ASM-LPR-01.png,https://www.geovision.com.tw/_upload/images/ASM-LPR-01.png,GV-LPR - visuel 1,PRODUIT,706,2026-03-24 10:57:44,2026-03-24 10:57:44,
1278,https://www.geovision.com.tw/_upload/images/GV-LPR-1612141139200.png,https://www.geovision.com.tw/_upload/images/GV-LPR-1612141139200.png,GV-LPR - visuel 2,PRODUIT,706,2026-03-24 10:57:44,2026-03-24 10:57:44,
1279,https://www.geovision.com.tw/_upload/images/GV-LPR2812-DL.png,https://www.geovision.com.tw/_upload/images/GV-LPR2812-DL.png,GV-LPR2812-DL - visuel 1,PRODUIT,707,2026-03-24 10:57:44,2026-03-24 10:57:44,
